timestamp,pir_level,gas_level_ppm,sound_level_dB,temperature_C,occupancy_count,scenario,speaker_on,vacate_condition
2026-04-07T16:08:04.738491,34,343,48,24.9,129,warning,on,prepare
2026-04-07T16:08:09.738491,9,337,30,19.7,58,normal,off,stay
2026-04-07T16:08:14.738491,14,188,33,18.6,51,normal,off,stay
2026-04-07T16:08:19.738491,32,294,36,19.1,22,normal,off,stay
2026-04-07T16:08:24.738491,31,363,43,21.5,26,normal,off,stay
2026-04-07T16:08:29.738491,33,340,46,24.4,31,normal,off,stay
2026-04-07T16:08:34.738491,17,219,46,20.4,30,normal,off,stay
2026-04-07T16:08:39.738491,61,444,66,24.1,134,warning,on,prepare
2026-04-07T16:08:44.738491,26,306,37,19.8,58,normal,off,stay
2026-04-07T16:08:49.738491,37,204,33,20.0,21,normal,off,stay
2026-04-07T16:08:54.738491,25,286,32,17.3,58,normal,off,stay
2026-04-07T16:08:59.738491,38,312,28,22.4,26,normal,off,stay
2026-04-07T16:09:04.738491,36,257,41,22.3,17,normal,off,stay
2026-04-07T16:09:09.738491,15,245,32,18.5,34,normal,off,stay
2026-04-07T16:09:14.738491,21,269,28,22.7,48,normal,off,stay
2026-04-07T16:09:19.738491,29,338,37,23.2,44,normal,off,stay
2026-04-07T16:09:24.738491,62,705,64,36.0,235,alert,on,evacuate
2026-04-07T16:09:29.738491,22,349,45,18.5,40,normal,off,stay
2026-04-07T16:09:34.738491,39,286,47,22.1,35,normal,off,stay
2026-04-07T16:09:39.738491,32,254,38,18.5,12,normal,off,stay
2026-04-07T16:09:44.738491,68,628,76,50.7,191,alert,on,evacuate
2026-04-07T16:09:49.738491,35,291,31,21.9,44,normal,off,stay
2026-04-07T16:09:54.738491,16,307,28,19.5,39,normal,off,stay
2026-04-07T16:09:59.738491,90,697,82,45.0,194,alert,on,evacuate
2026-04-07T16:10:04.738491,9,260,25,17.8,46,normal,off,stay
2026-04-07T16:10:09.738491,38,454,67,36.2,132,warning,on,prepare
2026-04-07T16:10:14.738491,18,244,39,19.6,14,normal,off,stay
2026-04-07T16:10:19.738491,42,388,42,24.7,108,warning,on,prepare
2026-04-07T16:10:24.738491,10,299,32,20.6,28,normal,off,stay
2026-04-07T16:10:29.738491,12,209,35,24.0,30,normal,off,stay
2026-04-07T16:10:34.738491,36,231,47,24.7,32,normal,off,stay
2026-04-07T16:10:39.738491,51,474,53,29.2,87,warning,on,prepare
2026-04-07T16:10:44.738491,21,251,39,25.5,31,normal,off,stay
2026-04-07T16:10:49.738491,38,229,33,19.1,52,normal,off,stay
2026-04-07T16:10:54.738491,81,797,81,46.9,239,alert,on,evacuate
2026-04-07T16:10:59.738491,47,472,44,26.9,135,warning,on,prepare
2026-04-07T16:11:04.738491,56,453,49,24.2,74,warning,on,prepare
2026-04-07T16:11:09.738491,47,360,58,25.7,111,warning,on,prepare
2026-04-07T16:11:14.738491,65,545,52,28.0,82,warning,on,prepare
2026-04-07T16:11:19.738491,18,260,34,17.6,24,normal,off,stay
2026-04-07T16:11:24.738491,20,175,28,22.3,42,normal,off,stay
2026-04-07T16:11:29.738491,42,286,37,23.9,30,normal,off,stay
2026-04-07T16:11:34.738491,19,333,33,25.2,55,normal,off,stay
2026-04-07T16:11:39.738491,34,248,43,22.1,51,normal,off,stay
2026-04-07T16:11:44.738491,16,220,44,19.8,26,normal,off,stay
2026-04-07T16:11:49.738491,31,268,38,24.5,40,normal,off,stay
2026-04-07T16:11:54.738491,21,178,29,20.0,54,normal,off,stay
2026-04-07T16:11:59.738491,34,256,32,22.1,43,normal,off,stay
2026-04-07T16:12:04.738491,39,229,41,22.3,36,normal,off,stay
2026-04-07T16:12:09.738491,43,345,56,27.2,117,warning,on,prepare
2026-04-07T16:12:14.738491,72,713,69,42.1,173,alert,on,evacuate
2026-04-07T16:12:19.738491,23,282,43,23.3,41,normal,off,stay
2026-04-07T16:12:24.738491,20,195,42,17.6,43,normal,off,stay
2026-04-07T16:12:29.738491,16,261,37,18.1,10,normal,off,stay
2026-04-07T16:12:34.738491,15,197,29,22.6,24,normal,off,stay
2026-04-07T16:12:39.738491,30,275,35,23.7,34,normal,off,stay
2026-04-07T16:12:44.738491,39,368,45,27.7,103,warning,on,prepare
2026-04-07T16:12:49.738491,41,266,37,24.7,55,normal,off,stay
2026-04-07T16:12:54.738491,22,307,33,22.7,35,normal,off,stay
2026-04-07T16:12:59.738491,82,693,81,43.5,207,alert,on,evacuate
2026-04-07T16:13:04.738491,23,324,36,20.7,53,normal,off,stay
2026-04-07T16:13:09.738491,24,213,30,19.3,43,normal,off,stay
2026-04-07T16:13:14.738491,32,251,35,20.5,38,normal,off,stay
2026-04-07T16:13:19.738491,32,262,30,18.2,30,normal,off,stay
2026-04-07T16:13:24.738491,65,483,54,36.7,99,warning,on,prepare
2026-04-07T16:13:29.738491,69,374,61,37.3,127,warning,on,prepare
2026-04-07T16:13:34.738491,80,589,65,51.7,338,alert,on,evacuate
2026-04-07T16:13:39.738491,37,296,39,19.2,31,normal,off,stay
2026-04-07T16:13:44.738491,18,360,38,19.1,58,normal,off,stay
2026-04-07T16:13:49.738491,77,558,63,55.2,250,alert,on,evacuate
2026-04-07T16:13:54.738491,92,677,83,58.5,223,alert,on,evacuate
2026-04-07T16:13:59.738491,64,474,57,34.6,70,warning,on,prepare
2026-04-07T16:14:04.738491,30,360,36,22.4,14,normal,off,stay
2026-04-07T16:14:09.738491,64,602,99,39.4,280,alert,on,evacuate
2026-04-07T16:14:14.738491,80,732,99,54.5,250,alert,on,evacuate
2026-04-07T16:14:19.738491,56,408,57,35.2,64,warning,on,prepare
2026-04-07T16:14:24.738491,41,380,57,29.7,82,warning,on,prepare
2026-04-07T16:14:29.738491,17,348,45,21.8,30,normal,off,stay
2026-04-07T16:14:34.738491,32,309,45,25.6,11,normal,off,stay
2026-04-07T16:14:39.738491,27,304,31,20.9,14,normal,off,stay
2026-04-07T16:14:44.738491,74,725,71,49.1,262,alert,on,evacuate
2026-04-07T16:14:49.738491,38,246,39,23.5,46,normal,off,stay
2026-04-07T16:14:54.738491,45,470,54,31.1,97,warning,on,prepare
2026-04-07T16:14:59.738491,31,244,31,20.4,12,normal,off,stay
2026-04-07T16:15:04.738491,51,482,64,29.3,138,warning,on,prepare
2026-04-07T16:15:09.738491,86,477,89,52.8,234,alert,on,evacuate
2026-04-07T16:15:14.738491,27,315,30,17.4,14,normal,off,stay
2026-04-07T16:15:19.738491,40,446,49,32.5,107,warning,on,prepare
2026-04-07T16:15:24.738491,31,460,43,27.7,98,warning,on,prepare
2026-04-07T16:15:29.738491,84,663,78,42.9,318,alert,on,evacuate
2026-04-07T16:15:34.738491,49,538,71,32.6,76,warning,on,prepare
2026-04-07T16:15:39.738491,51,404,47,29.2,78,warning,on,prepare
2026-04-07T16:15:44.738491,34,199,28,19.4,32,normal,off,stay
2026-04-07T16:15:49.738491,65,665,99,52.2,295,alert,on,evacuate
2026-04-07T16:15:54.738491,18,225,38,20.6,16,normal,off,stay
2026-04-07T16:15:59.738491,39,309,43,26.8,62,warning,on,prepare
2026-04-07T16:16:04.738491,60,463,55,29.3,138,warning,on,prepare
2026-04-07T16:16:09.738491,17,294,46,20.1,46,normal,off,stay
2026-04-07T16:16:14.738491,86,708,84,44.5,282,alert,on,evacuate
2026-04-07T16:16:19.738491,42,305,31,21.2,55,normal,off,stay
2026-04-07T16:16:24.738491,90,617,90,60.4,268,alert,on,evacuate
2026-04-07T16:16:29.738491,16,208,32,23.4,32,normal,off,stay
2026-04-07T16:16:34.738491,22,333,44,21.1,18,normal,off,stay
2026-04-07T16:16:39.738491,21,199,43,24.5,26,normal,off,stay
2026-04-07T16:16:44.738491,49,428,53,33.2,96,warning,on,prepare
2026-04-07T16:16:49.738491,64,429,71,29.0,131,warning,on,prepare
2026-04-07T16:16:54.738491,63,494,74,56.0,191,alert,on,evacuate
2026-04-07T16:16:59.738491,28,281,41,19.2,20,normal,off,stay
2026-04-07T16:17:04.738491,32,281,41,20.3,52,normal,off,stay
2026-04-07T16:17:09.738491,90,756,72,58.0,269,alert,on,evacuate
2026-04-07T16:17:14.738491,36,243,44,18.0,24,normal,off,stay
2026-04-07T16:17:19.738491,27,171,38,22.2,46,normal,off,stay
2026-04-07T16:17:24.738491,17,284,29,22.5,22,normal,off,stay
2026-04-07T16:17:29.738491,26,252,40,20.5,36,normal,off,stay
2026-04-07T16:17:34.738491,53,503,52,35.9,123,warning,on,prepare
2026-04-07T16:17:39.738491,11,293,35,21.0,48,normal,off,stay
2026-04-07T16:17:44.738491,42,376,34,24.5,43,normal,off,stay
2026-04-07T16:17:49.738491,37,241,33,19.8,38,normal,off,stay
2026-04-07T16:17:54.738491,100,557,87,35.0,300,alert,on,evacuate
2026-04-07T16:17:59.738491,11,297,31,22.8,13,normal,off,stay
2026-04-07T16:18:04.738491,27,167,35,17.8,51,normal,off,stay
2026-04-07T16:18:09.738491,65,729,96,33.9,328,alert,on,evacuate
2026-04-07T16:18:14.738491,13,251,29,23.8,60,normal,off,stay
2026-04-07T16:18:19.738491,59,414,47,31.6,72,warning,on,prepare
2026-04-07T16:18:24.738491,60,703,65,36.5,147,alert,on,evacuate
2026-04-07T16:18:29.738491,20,316,30,25.8,53,normal,off,stay
2026-04-07T16:18:34.738491,22,178,39,20.7,41,normal,off,stay
2026-04-07T16:18:39.738491,18,328,34,23.8,44,normal,off,stay
2026-04-07T16:18:44.738491,36,250,33,23.5,52,normal,off,stay
2026-04-07T16:18:49.738491,9,343,33,23.4,29,normal,off,stay
2026-04-07T16:18:54.738491,37,296,34,23.7,29,normal,off,stay
2026-04-07T16:18:59.738491,27,223,36,19.5,44,normal,off,stay
2026-04-07T16:19:04.738491,37,433,60,26.8,93,warning,on,prepare
2026-04-07T16:19:09.738491,37,270,37,24.2,52,normal,off,stay
2026-04-07T16:19:14.738491,43,439,49,34.8,80,warning,on,prepare
2026-04-07T16:19:19.738491,30,171,42,18.5,39,normal,off,stay
2026-04-07T16:19:24.738491,11,228,30,20.7,21,normal,off,stay
2026-04-07T16:19:29.738491,11,184,41,20.9,33,normal,off,stay
2026-04-07T16:19:34.738491,10,248,33,19.2,29,normal,off,stay
2026-04-07T16:19:39.738491,36,304,36,20.8,52,normal,off,stay
2026-04-07T16:19:44.738491,21,259,36,21.5,36,normal,off,stay
2026-04-07T16:19:49.738491,10,187,37,23.6,60,normal,off,stay
2026-04-07T16:19:54.738491,9,255,35,21.4,29,normal,off,stay
2026-04-07T16:19:59.738491,30,275,30,22.8,12,normal,off,stay
2026-04-07T16:20:04.738491,46,372,51,23.8,61,warning,on,prepare
2026-04-07T16:20:09.738491,44,462,44,33.8,71,warning,on,prepare
2026-04-07T16:20:14.738491,54,551,85,44.4,319,alert,on,evacuate
2026-04-07T16:20:19.738491,52,352,59,35.1,92,warning,on,prepare
2026-04-07T16:20:24.738491,16,318,35,19.8,29,normal,off,stay
2026-04-07T16:20:29.738491,35,339,42,22.8,10,normal,off,stay
2026-04-07T16:20:34.738491,19,229,26,20.0,35,normal,off,stay
2026-04-07T16:20:39.738491,91,521,65,33.5,179,alert,on,evacuate
2026-04-07T16:20:44.738491,15,207,38,22.0,24,normal,off,stay
2026-04-07T16:20:49.738491,42,562,68,28.1,90,warning,on,prepare
2026-04-07T16:20:54.738491,15,251,40,18.3,55,normal,off,stay
2026-04-07T16:20:59.738491,36,405,47,29.5,70,warning,on,prepare
2026-04-07T16:21:04.738491,40,336,29,18.3,43,normal,off,stay
2026-04-07T16:21:09.738491,38,208,31,23.3,53,normal,off,stay
2026-04-07T16:21:14.738491,21,313,27,18.0,10,normal,off,stay
2026-04-07T16:21:19.738491,63,698,83,41.8,312,alert,on,evacuate
2026-04-07T16:21:24.738491,10,325,42,20.2,12,normal,off,stay
2026-04-07T16:21:29.738491,13,223,35,18.5,24,normal,off,stay
2026-04-07T16:21:34.738491,18,315,33,23.5,38,normal,off,stay
2026-04-07T16:21:39.738491,35,471,45,25.3,108,warning,on,prepare
2026-04-07T16:21:44.738491,71,682,81,56.7,324,alert,on,evacuate
2026-04-07T16:21:49.738491,57,461,66,33.4,125,warning,on,prepare
2026-04-07T16:21:54.738491,36,415,46,26.8,63,warning,on,prepare
2026-04-07T16:21:59.738491,43,249,48,23.8,15,normal,off,stay
2026-04-07T16:22:04.738491,32,285,27,21.4,30,normal,off,stay
2026-04-07T16:22:09.738491,15,199,37,21.3,38,normal,off,stay
2026-04-07T16:22:14.738491,14,293,27,24.8,10,normal,off,stay
2026-04-07T16:22:19.738491,40,386,66,28.9,61,warning,on,prepare
2026-04-07T16:22:24.738491,50,462,53,26.5,107,warning,on,prepare
2026-04-07T16:22:29.738491,69,530,87,62.0,149,alert,on,evacuate
2026-04-07T16:22:34.738491,29,187,31,17.2,25,normal,off,stay
2026-04-07T16:22:39.738491,22,256,27,24.0,51,normal,off,stay
2026-04-07T16:22:44.738491,23,256,33,20.8,11,normal,off,stay
2026-04-07T16:22:49.738491,34,389,66,24.5,85,warning,on,prepare
2026-04-07T16:22:54.738491,9,310,40,17.6,30,normal,off,stay
2026-04-07T16:22:59.738491,37,477,55,30.3,137,warning,on,prepare
2026-04-07T16:23:04.738491,11,211,44,23.0,22,normal,off,stay
2026-04-07T16:23:09.738491,36,235,41,22.6,41,normal,off,stay
2026-04-07T16:23:14.738491,11,177,30,19.6,49,normal,off,stay
2026-04-07T16:23:19.738491,10,293,30,20.3,56,normal,off,stay
2026-04-07T16:23:24.738491,25,358,34,25.3,38,normal,off,stay
2026-04-07T16:23:29.738491,58,513,61,31.3,74,warning,on,prepare
2026-04-07T16:23:34.738491,15,240,44,23.1,20,normal,off,stay
2026-04-07T16:23:39.738491,23,313,36,17.5,49,normal,off,stay
2026-04-07T16:23:44.738491,18,204,30,24.2,33,normal,off,stay
2026-04-07T16:23:49.738491,35,237,31,26.7,57,normal,off,stay
2026-04-07T16:23:54.738491,27,342,46,24.1,59,normal,off,stay
2026-04-07T16:23:59.738491,59,487,68,27.2,98,warning,on,prepare
2026-04-07T16:24:04.738491,21,318,45,25.6,20,normal,off,stay
2026-04-07T16:24:09.738491,35,356,61,32.1,96,warning,on,prepare
2026-04-07T16:24:14.738491,53,476,78,53.0,275,alert,on,evacuate
2026-04-07T16:24:19.738491,69,411,49,30.4,86,warning,on,prepare
2026-04-07T16:24:24.738491,40,362,33,22.1,28,normal,off,stay
2026-04-07T16:24:29.738491,42,449,55,26.1,86,warning,on,prepare
2026-04-07T16:24:34.738491,57,445,49,23.0,105,warning,on,prepare
2026-04-07T16:24:39.738491,31,264,30,18.4,51,normal,off,stay
2026-04-07T16:24:44.738491,39,465,67,28.2,118,warning,on,prepare
2026-04-07T16:24:49.738491,38,215,43,22.1,13,normal,off,stay
2026-04-07T16:24:54.738491,31,302,40,22.9,35,normal,off,stay
2026-04-07T16:24:59.738491,50,318,51,33.2,136,warning,on,prepare
2026-04-07T16:25:04.738491,16,204,40,18.6,44,normal,off,stay
2026-04-07T16:25:09.738491,10,182,27,22.2,22,normal,off,stay
2026-04-07T16:25:14.738491,57,346,53,26.1,72,warning,on,prepare
2026-04-07T16:25:19.738491,17,237,30,21.1,20,normal,off,stay
2026-04-07T16:25:24.738491,60,647,78,58.4,168,alert,on,evacuate
2026-04-07T16:25:29.738491,37,350,42,19.4,27,normal,off,stay
2026-04-07T16:25:34.738491,62,439,58,25.2,93,warning,on,prepare
2026-04-07T16:25:39.738491,44,381,55,25.6,72,warning,on,prepare
2026-04-07T16:25:44.738491,31,307,31,18.9,49,normal,off,stay
2026-04-07T16:25:49.738491,39,216,31,20.3,42,normal,off,stay
2026-04-07T16:25:54.738491,22,293,34,20.5,36,normal,off,stay
2026-04-07T16:25:59.738491,26,332,28,19.8,23,normal,off,stay
2026-04-07T16:26:04.738491,35,340,37,19.0,23,normal,off,stay
2026-04-07T16:26:09.738491,15,237,27,18.8,41,normal,off,stay
2026-04-07T16:26:14.738491,17,325,45,21.5,35,normal,off,stay
2026-04-07T16:26:19.738491,24,318,36,18.4,41,normal,off,stay
2026-04-07T16:26:24.738491,75,573,81,42.2,197,alert,on,evacuate
2026-04-07T16:26:29.738491,60,391,44,28.8,133,warning,on,prepare
2026-04-07T16:26:34.738491,36,227,34,21.8,19,normal,off,stay
2026-04-07T16:26:39.738491,24,200,45,25.3,20,normal,off,stay
2026-04-07T16:26:44.738491,41,361,61,24.7,69,warning,on,prepare
2026-04-07T16:26:49.738491,34,205,34,22.2,55,normal,off,stay
2026-04-07T16:26:54.738491,14,269,36,19.0,10,normal,off,stay
2026-04-07T16:26:59.738491,33,300,32,17.3,56,normal,off,stay
2026-04-07T16:27:04.738491,15,245,39,19.2,59,normal,off,stay
2026-04-07T16:27:09.738491,39,352,33,21.8,35,normal,off,stay
2026-04-07T16:27:14.738491,44,364,56,29.8,98,warning,on,prepare
2026-04-07T16:27:19.738491,23,196,32,19.9,33,normal,off,stay
2026-04-07T16:27:24.738491,35,359,30,20.5,56,normal,off,stay
2026-04-07T16:27:29.738491,75,565,81,40.5,259,alert,on,evacuate
2026-04-07T16:27:34.738491,40,402,57,30.7,129,warning,on,prepare
2026-04-07T16:27:39.738491,22,262,34,24.0,54,normal,off,stay
2026-04-07T16:27:44.738491,73,659,67,48.5,257,alert,on,evacuate
2026-04-07T16:27:49.738491,14,314,40,21.3,51,normal,off,stay
2026-04-07T16:27:54.738491,63,501,61,25.0,109,warning,on,prepare
2026-04-07T16:27:59.738491,60,570,79,57.2,218,alert,on,evacuate
2026-04-07T16:28:04.738491,39,339,51,23.3,89,warning,on,prepare
2026-04-07T16:28:09.738491,24,312,30,19.2,44,normal,off,stay
2026-04-07T16:28:14.738491,60,476,72,29.8,128,warning,on,prepare
2026-04-07T16:28:19.738491,52,348,66,31.0,67,warning,on,prepare
2026-04-07T16:28:24.738491,20,223,38,21.5,60,normal,off,stay
2026-04-07T16:28:29.738491,17,247,47,24.4,30,normal,off,stay
2026-04-07T16:28:34.738491,87,651,66,47.9,230,alert,on,evacuate
2026-04-07T16:28:39.738491,37,344,54,29.0,107,warning,on,prepare
2026-04-07T16:28:44.738491,41,480,55,29.6,85,warning,on,prepare
2026-04-07T16:28:49.738491,34,333,29,17.2,52,normal,off,stay
2026-04-07T16:28:54.738491,9,264,38,18.3,29,normal,off,stay
2026-04-07T16:28:59.738491,11,290,25,21.1,52,normal,off,stay
2026-04-07T16:29:04.738491,29,336,32,21.4,10,normal,off,stay
2026-04-07T16:29:09.738491,23,266,28,24.4,59,normal,off,stay
2026-04-07T16:29:14.738491,22,328,37,17.8,25,normal,off,stay
2026-04-07T16:29:19.738491,11,301,37,19.5,45,normal,off,stay
2026-04-07T16:29:24.738491,55,415,56,29.9,106,warning,on,prepare
2026-04-07T16:29:29.738491,37,318,40,17.6,30,normal,off,stay
2026-04-07T16:29:34.738491,39,217,33,22.9,48,normal,off,stay
2026-04-07T16:29:39.738491,43,355,49,27.3,72,warning,on,prepare
2026-04-07T16:29:44.738491,53,376,54,29.0,80,warning,on,prepare
2026-04-07T16:29:49.738491,32,220,42,25.6,38,normal,off,stay
2026-04-07T16:29:54.738491,25,272,38,22.6,22,normal,off,stay
2026-04-07T16:29:59.738491,35,346,36,24.6,29,normal,off,stay
2026-04-07T16:30:04.738491,20,204,48,22.3,40,normal,off,stay
2026-04-07T16:30:09.738491,25,203,30,22.1,16,normal,off,stay
2026-04-07T16:30:14.738491,11,290,35,17.3,37,normal,off,stay
2026-04-07T16:30:19.738491,38,299,33,19.8,19,normal,off,stay
2026-04-07T16:30:24.738491,49,455,60,26.0,115,warning,on,prepare
2026-04-07T16:30:29.738491,11,222,28,21.0,43,normal,off,stay
2026-04-07T16:30:34.738491,38,301,35,21.1,58,normal,off,stay
2026-04-07T16:30:39.738491,55,388,63,27.9,132,warning,on,prepare
2026-04-07T16:30:44.738491,61,615,95,49.4,206,alert,on,evacuate
2026-04-07T16:30:49.738491,29,310,42,17.1,55,normal,off,stay
2026-04-07T16:30:54.738491,14,258,32,18.9,53,normal,off,stay
2026-04-07T16:30:59.738491,34,286,29,18.0,34,normal,off,stay
2026-04-07T16:31:04.738491,53,521,61,33.3,117,warning,on,prepare
2026-04-07T16:31:09.738491,19,378,29,21.1,40,normal,off,stay
2026-04-07T16:31:14.738491,29,282,31,26.3,23,normal,off,stay
2026-04-07T16:31:19.738491,69,523,61,51.7,199,alert,on,evacuate
2026-04-07T16:31:24.738491,34,239,29,20.7,59,normal,off,stay
2026-04-07T16:31:29.738491,94,692,82,35.6,147,alert,on,evacuate
2026-04-07T16:31:34.738491,20,337,40,26.8,15,normal,off,stay
2026-04-07T16:31:39.738491,70,740,67,35.0,240,alert,on,evacuate
2026-04-07T16:31:44.738491,77,788,102,48.4,262,alert,on,evacuate
2026-04-07T16:31:49.738491,79,749,76,60.7,252,alert,on,evacuate
2026-04-07T16:31:54.738491,43,535,70,36.3,138,warning,on,prepare
2026-04-07T16:31:59.738491,10,256,41,18.3,18,normal,off,stay
2026-04-07T16:32:04.738491,31,374,35,21.3,30,normal,off,stay
2026-04-07T16:32:09.738491,12,363,35,20.8,40,normal,off,stay
2026-04-07T16:32:14.738491,34,277,35,18.9,41,normal,off,stay
2026-04-07T16:32:19.738491,63,590,80,51.8,293,alert,on,evacuate
2026-04-07T16:32:24.738491,62,439,55,34.2,84,warning,on,prepare
2026-04-07T16:32:29.738491,40,282,39,20.8,51,normal,off,stay
2026-04-07T16:32:34.738491,10,289,37,23.2,36,normal,off,stay
2026-04-07T16:32:39.738491,19,294,35,19.3,38,normal,off,stay
2026-04-07T16:32:44.738491,11,314,46,23.1,54,normal,off,stay
2026-04-07T16:32:49.738491,12,322,32,17.6,55,normal,off,stay
2026-04-07T16:32:54.738491,15,186,40,18.7,14,normal,off,stay
2026-04-07T16:32:59.738491,37,385,49,21.8,31,normal,off,stay
2026-04-07T16:33:04.738491,31,241,30,17.6,33,normal,off,stay
2026-04-07T16:33:09.738491,17,329,35,23.6,54,normal,off,stay
2026-04-07T16:33:14.738491,14,319,34,20.1,38,normal,off,stay
2026-04-07T16:33:19.738491,14,350,38,20.2,14,normal,off,stay
2026-04-07T16:33:24.738491,65,714,99,55.8,332,alert,on,evacuate
2026-04-07T16:33:29.738491,19,344,27,20.3,45,normal,off,stay
2026-04-07T16:33:34.738491,54,339,52,28.3,121,warning,on,prepare
2026-04-07T16:33:39.738491,81,734,89,38.7,260,alert,on,evacuate
2026-04-07T16:33:44.738491,34,207,32,23.3,18,normal,off,stay
2026-04-07T16:33:49.738491,64,536,89,58.4,164,alert,on,evacuate
2026-04-07T16:33:54.738491,29,334,44,21.6,17,normal,off,stay
2026-04-07T16:33:59.738491,22,263,47,23.7,39,normal,off,stay
2026-04-07T16:34:04.738491,32,296,30,22.4,35,normal,off,stay
2026-04-07T16:34:09.738491,60,661,83,35.1,268,alert,on,evacuate
2026-04-07T16:34:14.738491,37,262,45,19.4,12,normal,off,stay
2026-04-07T16:34:19.738491,96,535,83,39.5,278,alert,on,evacuate
2026-04-07T16:34:24.738491,49,449,65,35.4,86,warning,on,prepare
2026-04-07T16:34:29.738491,55,487,49,29.8,126,warning,on,prepare
2026-04-07T16:34:34.738491,28,235,40,23.6,55,normal,off,stay
2026-04-07T16:34:39.738491,29,248,44,24.4,23,normal,off,stay
2026-04-07T16:34:44.738491,44,472,62,26.4,140,warning,on,prepare
2026-04-07T16:34:49.738491,15,283,39,17.2,19,normal,off,stay
2026-04-07T16:34:54.738491,41,367,51,35.3,69,warning,on,prepare
2026-04-07T16:34:59.738491,47,383,64,27.3,96,warning,on,prepare
2026-04-07T16:35:04.738491,35,301,61,24.4,132,warning,on,prepare
2026-04-07T16:35:09.738491,54,464,61,27.6,86,warning,on,prepare
2026-04-07T16:35:14.738491,11,229,38,18.8,49,normal,off,stay
2026-04-07T16:35:19.738491,55,392,56,28.0,70,warning,on,prepare
2026-04-07T16:35:24.738491,35,204,38,20.8,23,normal,off,stay
2026-04-07T16:35:29.738491,62,415,68,26.7,115,warning,on,prepare
2026-04-07T16:35:34.738491,94,791,91,36.4,160,alert,on,evacuate
2026-04-07T16:35:39.738491,21,309,31,20.0,22,normal,off,stay
2026-04-07T16:35:44.738491,52,405,56,25.7,139,warning,on,prepare
2026-04-07T16:35:49.738491,34,203,41,18.1,53,normal,off,stay
2026-04-07T16:35:54.738491,15,273,39,21.2,42,normal,off,stay
2026-04-07T16:35:59.738491,18,358,36,24.3,19,normal,off,stay
2026-04-07T16:36:04.738491,37,277,35,21.4,14,normal,off,stay
2026-04-07T16:36:09.738491,21,197,42,23.9,44,normal,off,stay
2026-04-07T16:36:14.738491,42,405,42,26.7,104,warning,on,prepare
2026-04-07T16:36:19.738491,38,418,55,28.7,75,warning,on,prepare
2026-04-07T16:36:24.738491,16,258,41,17.6,30,normal,off,stay
2026-04-07T16:36:29.738491,51,418,66,29.1,106,warning,on,prepare
2026-04-07T16:36:34.738491,25,245,33,25.0,45,normal,off,stay
2026-04-07T16:36:39.738491,29,250,31,21.4,24,normal,off,stay
2026-04-07T16:36:44.738491,42,396,51,31.9,103,warning,on,prepare
2026-04-07T16:36:49.738491,29,165,26,18.6,46,normal,off,stay
2026-04-07T16:36:54.738491,64,647,71,46.5,213,alert,on,evacuate
2026-04-07T16:36:59.738491,27,201,33,21.8,12,normal,off,stay
2026-04-07T16:37:04.738491,13,269,43,25.6,27,normal,off,stay
2026-04-07T16:37:09.738491,13,165,25,21.9,59,normal,off,stay
2026-04-07T16:37:14.738491,47,428,69,27.7,128,warning,on,prepare
2026-04-07T16:37:19.738491,83,654,93,34.9,294,alert,on,evacuate
2026-04-07T16:37:24.738491,66,507,48,30.1,137,warning,on,prepare
2026-04-07T16:37:29.738491,37,444,59,27.1,107,warning,on,prepare
2026-04-07T16:37:34.738491,15,296,39,16.5,17,normal,off,stay
2026-04-07T16:37:39.738491,27,283,37,22.6,20,normal,off,stay
2026-04-07T16:37:44.738491,10,283,42,20.5,31,normal,off,stay
2026-04-07T16:37:49.738491,64,401,49,27.2,135,warning,on,prepare
2026-04-07T16:37:54.738491,24,391,45,20.3,17,normal,off,stay
2026-04-07T16:37:59.738491,31,263,45,23.2,46,normal,off,stay
2026-04-07T16:38:04.738491,57,386,53,25.4,113,warning,on,prepare
2026-04-07T16:38:09.738491,22,372,38,21.7,45,normal,off,stay
2026-04-07T16:38:14.738491,9,185,36,22.4,36,normal,off,stay
2026-04-07T16:38:19.738491,81,639,71,36.1,223,alert,on,evacuate
2026-04-07T16:38:24.738491,42,466,65,30.4,81,warning,on,prepare
2026-04-07T16:38:29.738491,11,249,37,22.6,14,normal,off,stay
2026-04-07T16:38:34.738491,14,313,39,21.6,12,normal,off,stay
2026-04-07T16:38:39.738491,22,219,35,21.0,56,normal,off,stay
2026-04-07T16:38:44.738491,23,328,41,20.3,35,normal,off,stay
2026-04-07T16:38:49.738491,16,188,30,18.4,10,normal,off,stay
2026-04-07T16:38:54.738491,32,265,38,23.2,35,normal,off,stay
2026-04-07T16:38:59.738491,25,297,43,22.0,40,normal,off,stay
2026-04-07T16:39:04.738491,18,188,33,21.1,20,normal,off,stay
2026-04-07T16:39:09.738491,83,667,86,61.5,146,alert,on,evacuate
2026-04-07T16:39:14.738491,36,205,33,18.7,29,normal,off,stay
2026-04-07T16:39:19.738491,12,333,33,20.2,15,normal,off,stay
2026-04-07T16:39:24.738491,61,337,57,25.3,134,warning,on,prepare
2026-04-07T16:39:29.738491,26,312,32,22.2,54,normal,off,stay
2026-04-07T16:39:34.738491,69,507,80,51.6,218,alert,on,evacuate
2026-04-07T16:39:39.738491,22,181,33,19.4,33,normal,off,stay
2026-04-07T16:39:44.738491,62,364,62,34.2,82,warning,on,prepare
